HouseID,Title,Hood,Parish,Price,Gross_Area,Typology
32621128,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,NA,395000,61,T0
32621128,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,NA,395000,61,T0
32598993,"Estúdio T0 à venda na avenida 24 de Julho, 178",Alcântara,Estrela,265000,36,T0
32598992,"Estúdio T0 à venda na avenida 24 de Julho, 178",Alcântara,Estrela,260000,40,T0
31580565,Estúdio T0 à venda em Principe Real - Praça da Alegria,Santo António,NA,425000,36,T0
32503498,Estúdio T0 à venda na praceta Pátio Salema s/n,Pena,Arroios,525000,54,T0
32610068,"Estúdio T0 à venda na praça do Chile , 16",Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,260000,34,T0
32365756,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,NA,200000,40,T0
32620497,Estúdio T0 à venda em Santa Engrácia,São Vicente,NA,299900,63,T0
32036079,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,NA,225000,35,T0
32410601,"Estúdio T0 à venda na rua Principado de Andorra, 1",Fonte Nova - Calhariz,Benfica,300000,55,T0
32623037,"Estúdio T0 à venda na rua de Entre Muros do Mirante, 8",São Vicente de Fora,São Vicente,235000,72,T0
32403253,"Estúdio T0 à venda na rua Principado de Andorra, 1",Fonte Nova - Calhariz,Benfica,300000,55,T0
31280707,Estúdio T0 à venda em Santos-o-Velho - Madragoa,Estrela,NA,410000,47,T0
32298594,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,NA,575000,110,T0
32298595,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,NA,640000,117,T0
32422554,Estúdio T0 à venda em Lapa,Estrela,NA,263000,39,T0
31922274,"Estúdio T0 à venda na rua Poiais de São Bento, Freguesia de Santa Catarina",Bica - Santa Catarina,Misericórdia,350000,42,T0
32604184,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,NA,375000,59,T0
31194002,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,173500,30,T0
29453902,Estúdio T0 à venda em Alcântara,Estrela,NA,980000,156,T0
32027965,"Estúdio T0 à venda na rua Rua Braamcamp , 5",Av. da Liberdade - Marquês de Pombal,Santo António,378000,35,T0
32509589,Estúdio T0 à venda em São Vicente de Fora,São Vicente,NA,299900,63,T0
32603288,Estúdio T0 à venda em Estefânia,São Jorge de Arroios,Arroios,370000,52,T0
32526209,Estúdio T0 à venda na rua do Benformoso s/n,Rossio - Martim Moniz,Santa Maria Maior,230000,50,T0
32629895,"Estúdio T0 à venda , Praça Afonso de Albuquerque s/n",Centro,Belém,430000,51,T0
32629896,"Estúdio T0 à venda , Praça Afonso de Albuquerque s/n",Centro,Belém,400000,45,T0
32629894,"Estúdio T0 à venda , Praça Afonso de Albuquerque s/n",Centro,Belém,450000,56,T0
32407326,"Estúdio T0 à venda , Calçada do Forte",São Vicente de Fora,São Vicente,162500,30,T0
32275598,Estúdio T0 à venda na rua do Embaixador,Centro,Belém,199000,29,T0
32452620,"Estúdio T0 à venda na rua Fernandes Tomás, 8",Bica - Santa Catarina,Misericórdia,210000,32,T0
32537617,Estúdio T0 à venda na rua do Vale de Santo António,Santa Engrácia,São Vicente,299900,63,T0
32537347,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente de Fora,São Vicente,299900,63,T0
31185641,Estúdio T0 à venda em Alfama - Sé,Santa Maria Maior,NA,850000,48,T0
32629888,"Estúdio T0 à venda , Praça Afonso de Albuquerque s/n",Centro,Belém,380000,45,T0
32479561,Estúdio T0 à venda na travessa da Madre Silva,Calçada da Ajuda - Belém,Ajuda,115000,26,T0
32399253,Estúdio T0 à venda em Baixa,Santa Maria Maior,NA,435000,80,T0
32610077,"Estúdio T0 à venda na praça do Chile , 16",Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,290000,34,T0
32610079,"Estúdio T0 à venda na praça do Chile , 16",Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,250000,31,T0
32503494,Estúdio T0 à venda na praceta Pátio Salema s/n,Pena,Arroios,535000,58,T0
32610078,"Estúdio T0 à venda na praça do Chile , 16",Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,280000,37,T0
32622759,Apartamento T0 à venda em Saldanha - Picoas,São Jorge de Arroios,Arroios,285000,45,T0
32621600,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,NA,460000,82,T0
31901627,"Apartamento T0 à venda na rua Conde de Redondo, 61",Campo de Santana - Santa Marta,Santo António,321000,39,T0
31901656,"Apartamento T0 à venda na rua Conde de Redondo, 61",Campo de Santana - Santa Marta,Santo António,428000,75,T0
31992404,"Estúdio T0 à venda na rua do Terreirinho, 58",Castelo - Mouraria,Santa Maria Maior,265000,31,T0
32057651,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,NA,378000,35,T0
32270111,Estúdio T0 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,NA,330000,35,T0
32096013,"Apartamento T0 à venda na praceta rua junqueira, 345",Centro,Belém,380000,46,T0
32407377,"Estúdio T0 à venda , Calçada do Forte",São Vicente de Fora,São Vicente,162500,30,T0
32203017,Estúdio T0 à venda em Chiado - Pç. de Camões,Misericórdia,NA,410000,39,T0
32286982,Estúdio T0 à venda em Campo de Santana - Santa Marta,Santo António,NA,350000,35,T0
32626857,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,NA,690000,122,T0
32334998,"Estúdio T0 à venda na rua Gilberto Rola, 56",Alcântara,Estrela,290000,46,T0
31564098,Estúdio T0 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,NA,320000,36,T0
32541149,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,230000,50,T0
32575387,Estúdio T0 à venda na rua Conde Antas s/n,Centro - Nova Campolide,Campolide,262500,28,T0
31385796,Estúdio T0 à venda em Alfama - Sé,Santa Maria Maior,NA,275000,46,T0
32286912,Estúdio T0 à venda em Estefânia,São Jorge de Arroios,Arroios,321000,38,T0
32041999,Estúdio T0 à venda em Estefânia,São Jorge de Arroios,Arroios,359000,76,T0
32321877,"Estúdio T0 à venda , Praça da Alegria s/n",Principe Real - Praça da Alegria,Santo António,350000,40,T0
32592177,"Estúdio T0 à venda na rua Avenida 24 de Julho, 178",Alcântara,Estrela,255000,36,T0
32437406,Estúdio T0 à venda em Alfama - Sé,Santa Maria Maior,NA,130000,20,T0
32462512,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,165000,30,T0
31486672,Estúdio T0 à venda na rua Rodrigo da Fonseca,Av. da Liberdade - Marquês de Pombal,Santo António,299000,36,T0
32330424,"Estúdio T0 à venda na avenida 24 de julho, 178",Alcântara,Estrela,265000,40,T0
32603829,Estúdio T0 à venda em São Vicente de Fora,São Vicente,NA,299900,63,T0
32004008,Estúdio T0 à venda em Lapa,Estrela,NA,137500,30,T0
32491021,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,NA,350000,68,T0
31595054,Estúdio T0 à venda em Santa Engrácia,São Vicente,NA,125000,30,T0
31982301,Estúdio T0 à venda em Centro,Belém,NA,380000,46,T0
31982310,Estúdio T0 à venda em Centro,Belém,NA,430000,52,T0
32543266,Estúdio T0 à venda na praceta do Vale de Santo António s/n,Santa Engrácia,São Vicente,299900,63,T0
32538251,"Apartamento T0 à venda na rua Largo do Chanceler , 1",Alfama - Sé,Santa Maria Maior,372000,73,T0
31054777,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,265000,36,T0
31621046,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,327000,37,T0
31621027,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,303000,33,T0
32539292,Estúdio T0 à venda em Bairro Alto,Misericórdia,NA,258000,28,T0
31982269,Estúdio T0 à venda em Centro,Belém,NA,400000,46,T0
31621040,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,296000,32,T0
32337375,"Estúdio T0 à venda na avenida Dom Carlos i, 42",Cais do Sodré - Santos,Misericórdia,380000,43,T0
32377844,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,NA,378000,35,T0
32601300,"Estúdio T0 à venda na avenida 24 de Julho, 178",Alcântara,Estrela,495000,72,T0
32399548,Estúdio T0 à venda em Alcântara,Estrela,NA,290000,62,T0
32622835,"Estúdio T0 à venda na rua dos Mouros, 11",Bairro Alto,Misericórdia,205000,24,T0
32595024,Estúdio T0 à venda na rua Possidónio da Silva,Prazeres,Estrela,195000,45,T0
32414788,Estúdio T0 à venda em Baixa,Santa Maria Maior,NA,310000,30,T0
32544220,Estúdio T0 à venda em Baixa,Santa Maria Maior,NA,300000,30,T0
32544221,Estúdio T0 à venda em Baixa,Santa Maria Maior,NA,290000,30,T0
31387538,Apartamento T0 à venda em Alto de Alcântara,Alcântara,NA,257250,40,T0
32296334,"Estúdio T0 à venda na rua Possidónio da Silva, 130",Prazeres,Estrela,160000,50,T0
32564426,Estúdio T0 à venda em Entrecampos,Avenidas Novas,NA,215000,31,T0
32622972,"Estúdio T0 à venda na rua dos Mouros, 9",Bairro Alto,Misericórdia,165000,19,T0
30745262,"Estúdio T0 à venda na rua António Lopes Ribeiro, 3 a",Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,Lumiar,292000,50,T0
32594299,"Estúdio T0 à venda na rua Monte Olivete, 61",Principe Real - Praça da Alegria,Santo António,245000,43,T0
32056389,"Estúdio T0 à venda na rua Maria Pia, 599",Prazeres - Maria Pia,Campo de Ourique,165000,27,T0
32470971,"Estúdio T0 à venda na avenida do Brasil, 160",São João de Brito,Alvalade,190000,46,T0
32452652,"Estúdio T0 à venda na rua Cristóvão Figueiredo, 21",Entrecampos,Avenidas Novas,205000,45,T0
32583654,"Estúdio T0 à venda na rua Rodrigues de Faria, 107",Largo do Calvário - Lx Factory,Alcântara,249000,35,T0
31418340,"Apartamento T0 à venda , Calçada Santana, 124",Pena,Arroios,400000,103,T0
30067741,"Estúdio T0 à venda na rua da Costa, 66",Alcântara,Estrela,115000,30,T0
32534352,"Estúdio T0 à venda na rua do Norte, 24",Bairro Alto,Misericórdia,320000,43,T0
29199030,"Estúdio T0 à venda na rua da Galé, 40",Alfama - Sé,Santa Maria Maior,170000,27,T0
32638470,Estúdio T0 à venda em São Vicente de Fora,São Vicente,NA,299900,63,T0
32635732,Estúdio T0 à venda em Graça,São Vicente,NA,195000,43,T0
31925553,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,NA,460000,82,T0
31873196,Estúdio T0 à venda em Campo de Santana - Santa Marta,Santo António,NA,162500,32,T0
32637266,"Estúdio T0 à venda na rua do Benformoso, 190",Castelo - Mouraria,Santa Maria Maior,230000,50,T0
32638588,Estúdio T0 à venda em Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,Lumiar,NA,270000,73,T0
32626305,"Estúdio T0 à venda na rua Tenente Espanca, 19",Campo Pequeno - Praça de Espanha,Avenidas Novas,289000,57,T0
32036851,Estúdio T0 à venda na rua Doutor António Martins,Sete Rios,São Domingos de Benfica,150000,30,T0
32510368,Estúdio T0 à venda em Graça,São Vicente,NA,299900,70,T0
32598991,"Estúdio T0 à venda na avenida 24 de Julho, 178",Alcântara,Estrela,255000,36,T0
32535311,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente de Fora,São Vicente,299900,63,T0
32598973,"Estúdio T0 à venda na avenida 24 de Julho, 178",Alcântara,Estrela,255000,36,T0
32566665,Estúdio T0 à venda na rua Josefa de Óbidos,Graça,São Vicente,299900,76,T0
32530765,Estúdio T0 à venda na rua do Vale de Santo António s/n,Santa Engrácia,São Vicente,299900,63,T0
32204072,Estúdio T0 à venda em São Vicente de Fora,São Vicente,NA,327000,38,T0
32270940,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,297000,31,T0
32522128,Estúdio T0 à venda em São Vicente de Fora,São Vicente,NA,299900,38,T0
32286718,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,250000,39,T0
31301427,Estúdio T0 à venda na estrada do Alvito,Alvito - Quinta do Jacinto,Alcântara,200000,49,T0
31301436,Estúdio T0 à venda na estrada do Alvito,Alvito - Quinta do Jacinto,Alcântara,200000,49,T0
32604677,Estúdio T0 à venda na rua Barão de Sabrosa,Olaias,Areeiro,215000,34,T0
31937497,Estúdio T0 à venda na rua Cruz da Carreira,Pena,Arroios,315000,56,T0
32531279,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente de Fora,São Vicente,299900,63,T0
32176892,"Estúdio T0 à venda no beco do Forno, 7",Castelo - Mouraria,Santa Maria Maior,210000,40,T0
32251294,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente de Fora,São Vicente,299900,60,T0
32187099,Estúdio T0 à venda na rua Bartolomeu Dias,Torre de Belém,Belém,305000,73,T0
30974657,Estúdio T0 à venda em Cais do Sodré - Santos,Misericórdia,NA,233990,35,T0
32589137,Estúdio T0 à venda em Praça de Espanha - Sete Rios,Campolide,NA,599900,55,T0
32504010,Estúdio T0 à venda em São Vicente de Fora,São Vicente,NA,299900,63,T0
28369001,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,NA,853000,160,T0
32285936,"Estúdio T0 à venda na rua do Vale de Santo António, 25",São Vicente de Fora,São Vicente,299900,40,T0
32601076,"Estúdio T0 à venda na avenida 24 de Julho, 178",Alcântara,Estrela,265000,35,T0
32550693,"Estúdio T0 à venda na travessa Giestal, 26",Alto de Alcântara,Alcântara,190000,45,T0
32502852,Estúdio T0 à venda na rua dos Sapadores,Santa Engrácia,São Vicente,299900,70,T0
32575055,Estúdio T0 à venda em Graça,São Vicente,NA,170000,26,T0
32028012,"Apartamento T0 à venda na rua Rua Braamcamp , 5",Av. da Liberdade - Marquês de Pombal,Santo António,378000,35,T0
32285911,"Estúdio T0 à venda , Azinhaga da Cidade",Santa Clara,Lisboa,200000,48,T0
32502488,Estúdio T0 à venda na rua do Vale de Santo António,Santa Engrácia,São Vicente,299900,63,T0
32028011,"Apartamento T0 à venda na rua Rua Braamcamp , 5",Av. da Liberdade - Marquês de Pombal,Santo António,378000,35,T0
32066102,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,NA,350000,42,T0
32200724,Estúdio T0 à venda em Príncipe Real - São Bento,Misericórdia,NA,258000,25,T0
32270939,Estúdio T0 à venda em Graça,São Vicente,NA,296000,38,T0
32204071,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,303000,33,T0
32250201,Estúdio T0 à venda em São Vicente de Fora,São Vicente,NA,299900,31,T0
32526208,"Estúdio T0 à venda na rua do Benformoso, 188",Castelo - Mouraria,Santa Maria Maior,285000,50,T0
32505583,Estúdio T0 à venda na rua vale de santo antonio,Santa Engrácia,São Vicente,299900,63,T0
32286717,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,300000,47,T0
32286717,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,NA,300000,47,T0
32521557,Estúdio T0 à venda em São Vicente de Fora,São Vicente,NA,299900,64,T0
32560995,Estúdio T0 à venda na rua de Arroios,Estefânia,São Jorge de Arroios,375000,63,T0
32515616,Estúdio T0 à venda em São Vicente de Fora,São Vicente,NA,299900,63,T0
32259169,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,NA,305000,58,T0
32325364,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,NA,305000,58,T0
31716384,Estúdio T0 à venda em Campo de Santana - Santa Marta,Santo António,NA,490000,64,T0
32410819,Estúdio T0 à venda na rua Praia do Bom Sucesso,Torre de Belém,Belém,305000,50,T0
32029551,Estúdio T0 à venda na travessa Amoreira,Lapa,Estrela,138000,30,T0
32519527,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente de Fora,São Vicente,299900,66,T0
32372758,Estúdio T0 à venda em Rossio - Martim Moniz,Santa Maria Maior,NA,230000,35,T0
31861421,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,NA,378000,35,T0
32372759,Estúdio T0 à venda em Santos-o-Velho - Madragoa,Estrela,NA,240000,36,T0
32083291,Estúdio T0 à venda em Campo de Santana - Santa Marta,Santo António,NA,310000,35,T0
32551222,Estúdio T0 à venda em Torre de Belém,Belém,NA,305000,72,T0
32499300,Estúdio T0 à venda em Santos-o-Velho - Madragoa,Estrela,NA,668910,95,T0
32568660,Estúdio T0 à venda em Santa Engrácia,São Vicente,NA,299900,72,T0
32499320,Estúdio T0 à venda em Santos-o-Velho - Madragoa,Estrela,NA,750461,80,T0
31805479,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,NA,425000,40,T0
32503508,Estúdio T0 à venda na praceta Pátio Salema s/n,Pena,Arroios,430000,42,T0
32503558,Estúdio T0 à venda na praceta Pátio Salema s/n,Pena,Arroios,460000,41,T0
32610122,"Estúdio T0 à venda na praça do Chile , 16",Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,270000,34,T0
32503487,Estúdio T0 à venda na praceta Pátio Salema s/n,Pena,Arroios,545000,58,T0
32610117,"Estúdio T0 à venda na praça do Chile , 16",Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,285000,34,T0
32503129,"Estúdio T0 à venda na rua do Vale de Santo António, 27",São Vicente de Fora,São Vicente,299900,63,T0
32503536,Estúdio T0 à venda na praceta Pátio Salema s/n,Pena,Arroios,525000,50,T0
32457101,"Estúdio T0 à venda na rua Avenida 24 de Julho, 178",Alcântara,Estrela,265000,35,T0
32557332,"Estúdio T0 à venda na rua do Vale de Santo António, 27",São Vicente de Fora,São Vicente,299900,63,T0
32503532,Estúdio T0 à venda na praceta Pátio Salema s/n,Pena,Arroios,390000,40,T0
32610105,"Estúdio T0 à venda na praça do Chile , 16",Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,265000,34,T0
32503129,"Estúdio T0 à venda na rua do Vale de Santo António, 27",São Vicente de Fora,São Vicente,299900,63,T0
32503536,Estúdio T0 à venda na praceta Pátio Salema s/n,Pena,Arroios,525000,50,T0
32480923,"Estúdio T0 à venda na rua Fernandes Tomás , 8",Bica - Santa Catarina,Misericórdia,210000,33,T0
32392994,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,NA,510000,60,T0
32561471,Estúdio T0 à venda em Santa Engrácia,São Vicente,NA,299900,51,T0
32218673,Estúdio T0 à venda em Cais do Sodré - Santos,Misericórdia,NA,370000,38,T0
32499308,Estúdio T0 à venda em Lapa,Estrela,NA,451000,47,T0
32202909,Apartamento T0 à venda na travessa dos Fieis de Deus s/n,Bairro Alto,Misericórdia,280000,56,T0
32349611,Estúdio T0 à venda em Estrada de Benfica,São Domingos de Benfica,NA,429900,78,T0
31569610,"Estúdio T0 à venda na praceta de Santa Marta, 30",Campo de Santana - Santa Marta,Santo António,350000,35,T0
31004685,Estúdio T0 à venda em Príncipe Real - São Bento,Misericórdia,NA,150000,18,T0
31990199,"Estúdio T0 à venda na rua do Terreirinho, 58",Castelo - Mouraria,Santa Maria Maior,255000,33,T0
32349610,Estúdio T0 à venda em Bairro de Santa Cruz,Benfica,NA,329900,64,T0
32538260,Estúdio T0 à venda em Lapa,Estrela,NA,160000,32,T0
32488988,Estúdio T0 à venda em Bairro de Santa Cruz,Benfica,NA,489900,105,T0
32487055,Estúdio T0 à venda em Baixa,Santa Maria Maior,NA,435000,93,T0
32428004,Estúdio T0 à venda em Lapa,Estrela,NA,160000,36,T0
32594114,Estúdio T0 à venda na rua Actor Augusto de Melo s/n,Beato,Lisboa,142000,25,T0
32096009,"Apartamento T0 à venda na praceta rua junqueira, 345",Centro,Belém,430000,52,T0
32096008,"Apartamento T0 à venda na praceta rua junqueira, 345",Centro,Belém,450000,57,T0
32096012,"Apartamento T0 à venda na praceta rua junqueira, 345",Centro,Belém,400000,46,T0
32519800,Estúdio T0 à venda em Santa Engrácia,São Vicente,NA,299900,63,T0
32038836,"Estúdio T0 à venda , Alfama, Santa Maria Maior",Alfama - Sé,Santa Maria Maior,1200000,232,T0
30047140,Estúdio T0 à venda em Calçada da Ajuda - Belém,Ajuda,NA,179000,34,T0
31924925,Apartamento T0 à venda na rua Gilberto Rola s/n,Alcântara,Estrela,290000,46,T0
32370548,Apartamento T0 à venda na rua do conde redondo s/n,Av. da Liberdade - Marquês de Pombal,Santo António,321000,39,T0
31987072,Estúdio T0 à venda em Alfama - Sé,Santa Maria Maior,NA,2000000,200,T0
32370536,Apartamento T0 à venda na rua do conde redondo s/n,Av. da Liberdade - Marquês de Pombal,Santo António,428000,75,T0
32202936,Estúdio T0 à venda em Chiado - Pç. de Camões,Misericórdia,NA,2000000,245,T0
32503180,Estúdio T0 à venda em São Vicente de Fora,São Vicente,NA,299900,63,T0
